country;description;code;variable;versao;2009
BRA;Health and Social Work;N;PIB_pm;Ochoa 1;56835,24927
BRA;Other Community, Social and Personal Services;O;PIB_pm;Ochoa 1;57688,40725
BRA;Private Households with Employed Persons;P;PIB_pm;Ochoa 1;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pm;Ochoa 1;66207,37132
JPN;Mining and Quarrying;C;PIB_pm;Ochoa 1;5655,42288
JPN;Food, Beverages and Tobacco;15t16;PIB_pm;Ochoa 1;141247,6125
JPN;Textiles and Textile Products;17t18;PIB_pm;Ochoa 1;14194,98343
JPN;Leather, Leather and Footwear;19;PIB_pm;Ochoa 1;1230,09633
JPN;Wood and Products of Wood and Cork;20;PIB_pm;Ochoa 1;12336,06714
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pm;Ochoa 1;54723,90536
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pm;Ochoa 1;61877,74873
JPN;Chemicals and Chemical Products;24;PIB_pm;Ochoa 1;77943,59678
JPN;Rubber and Plastics;25;PIB_pm;Ochoa 1;33605,80728
JPN;Other Non-Metallic Mineral;26;PIB_pm;Ochoa 1;20423,76652
JPN;Basic Metals and Fabricated Metal;27t28;PIB_pm;Ochoa 1;137402,6164
JPN;Machinery, Nec;29;PIB_pm;Ochoa 1;73584,24847
JPN;Electrical and Optical Equipment;30t33;PIB_pm;Ochoa 1;113897,7005
JPN;Transport Equipment;34t35;PIB_pm;Ochoa 1;101144,0328
JPN;"Manufacturing, Nec; Recycling";36t37;PIB_pm;Ochoa 1;7236,5929
JPN;Electricity, Gas and Water Supply;E;PIB_pm;Ochoa 1;112805,8745
JPN;Construction;F;PIB_pm;Ochoa 1;298325,8034
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pm;Ochoa 1;50140,69399
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pm;Ochoa 1;381043,3836
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pm;Ochoa 1;215027,2985
JPN;Hotels and Restaurants;H;PIB_pm;Ochoa 1;143854,123
JPN;Inland Transport;60;PIB_pm;Ochoa 1;136394,4568
JPN;Water Transport;61;PIB_pm;Ochoa 1;25450,44125
JPN;Air Transport;62;PIB_pm;Ochoa 1;15086,94336
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pm;Ochoa 1;38114,05968
JPN;Post and Telecommunications;64;PIB_pm;Ochoa 1;109692,2079
JPN;Financial Intermediation;J;PIB_pm;Ochoa 1;258315,895
JPN;Real Estate Activities;70;PIB_pm;Ochoa 1;640081,4486
JPN;Renting of M&Eq and Other Business Activities;71t74;PIB_pm;Ochoa 1;399104,0752
JPN;"Public Admin and Defence; Compulsory Social Security";L;PIB_pm;Ochoa 1;437871,3675
JPN;Education;M;PIB_pm;Ochoa 1;199116,6811
JPN;Health and Social Work;N;PIB_pm;Ochoa 1;278648,046
JPN;Other Community, Social and Personal Services;O;PIB_pm;Ochoa 1;253423,6935
JPN;Private Households with Employed Persons;P;PIB_pm;Ochoa 1;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pm;Ochoa 1;29651,47851
MEX;Mining and Quarrying;C;PIB_pm;Ochoa 1;65745,51204
MEX;Food, Beverages and Tobacco;15t16;PIB_pm;Ochoa 1;43753,13046
MEX;Textiles and Textile Products;17t18;PIB_pm;Ochoa 1;5160,43301
MEX;Leather, Leather and Footwear;19;PIB_pm;Ochoa 1;1625,21641
MEX;Wood and Products of Wood and Cork;20;PIB_pm;Ochoa 1;1554,71733
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pm;Ochoa 1;7628,42014
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pm;Ochoa 1;6252,49062
MEX;Chemicals and Chemical Products;24;PIB_pm;Ochoa 1;13447,99671
MEX;Rubber and Plastics;25;PIB_pm;Ochoa 1;3697,47707
MEX;Other Non-Metallic Mineral;26;PIB_pm;Ochoa 1;8483,4627
MEX;Basic Metals and Fabricated Metal;27t28;PIB_pm;Ochoa 1;16295,52085
MEX;Machinery, Nec;29;PIB_pm;Ochoa 1;3456,23344
MEX;Electrical and Optical Equipment;30t33;PIB_pm;Ochoa 1;10251,43457
MEX;Transport Equipment;34t35;PIB_pm;Ochoa 1;18673,28833
MEX;"Manufacturing, Nec; Recycling";36t37;PIB_pm;Ochoa 1;4992,53728
MEX;Electricity, Gas and Water Supply;E;PIB_pm;Ochoa 1;9879,61178
MEX;Construction;F;PIB_pm;Ochoa 1;59098,73926
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pm;Ochoa 1;8136,94129
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pm;Ochoa 1;66549,41215
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pm;Ochoa 1;59912,53432
MEX;Hotels and Restaurants;H;PIB_pm;Ochoa 1;19240,54688
MEX;Inland Transport;60;PIB_pm;Ochoa 1;45821,41197
MEX;Water Transport;61;PIB_pm;Ochoa 1;487,10858
MEX;Air Transport;62;PIB_pm;Ochoa 1;1895,8202
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pm;Ochoa 1;6621,88542
MEX;Post and Telecommunications;64;PIB_pm;Ochoa 1;24235,21451
MEX;Financial Intermediation;J;PIB_pm;Ochoa 1;40262,37529
MEX;Real Estate Activities;70;PIB_pm;Ochoa 1;79779,59944
MEX;Renting of M&Eq and Other Business Activities;71t74;PIB_pm;Ochoa 1;53926,49983
MEX;"Public Admin and Defence; Compulsory Social Security";L;PIB_pm;Ochoa 1;36870,94951
MEX;Education;M;PIB_pm;Ochoa 1;43403,81915
MEX;Health and Social Work;N;PIB_pm;Ochoa 1;25906,13211
MEX;Other Community, Social and Personal Services;O;PIB_pm;Ochoa 1;13676,18054
MEX;Private Households with Employed Persons;P;PIB_pm;Ochoa 1;4082,55827
USA;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pm;Ochoa 1;134069
USA;Mining and Quarrying;C;PIB_pm;Ochoa 1;240596
USA;Food, Beverages and Tobacco;15t16;PIB_pm;Ochoa 1;207022
USA;Textiles and Textile Products;17t18;PIB_pm;Ochoa 1;25951,11133
USA;Leather, Leather and Footwear;19;PIB_pm;Ochoa 1;1321,88782
USA;Wood and Products of Wood and Cork;20;PIB_pm;Ochoa 1;20415
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pm;Ochoa 1;164834,9844
USA;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pm;Ochoa 1;117262
USA;Chemicals and Chemical Products;24;PIB_pm;Ochoa 1;201351
USA;Rubber and Plastics;25;PIB_pm;Ochoa 1;54481
USA;Other Non-Metallic Mineral;26;PIB_pm;Ochoa 1;37252
USA;Basic Metals and Fabricated Metal;27t28;PIB_pm;Ochoa 1;160889
USA;Machinery, Nec;29;PIB_pm;Ochoa 1;116524,0703
USA;Electrical and Optical Equipment;30t33;PIB_pm;Ochoa 1;273393,6563
USA;Transport Equipment;34t35;PIB_pm;Ochoa 1;162487
USA;"Manufacturing, Nec; Recycling";36t37;PIB_pm;Ochoa 1;59248,28516
USA;Electricity, Gas and Water Supply;E;PIB_pm;Ochoa 1;263537
USA;Construction;F;PIB_pm;Ochoa 1;571614
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pm;Ochoa 1;130391,2266
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pm;Ochoa 1;793022
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pm;Ochoa 1;844077,5625
USA;Hotels and Restaurants;H;PIB_pm;Ochoa 1;415095
USA;Inland Transport;60;PIB_pm;Ochoa 1;173895
USA;Water Transport;61;PIB_pm;Ochoa 1;13891
USA;Air Transport;62;PIB_pm;Ochoa 1;61361
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pm;Ochoa 1;134967
USA;Post and Telecommunications;64;PIB_pm;Ochoa 1;368709,7813
USA;Financial Intermediation;J;PIB_pm;Ochoa 1;1287636,875
USA;Real Estate Activities;70;PIB_pm;Ochoa 1;1687387
USA;Renting of M&Eq and Other Business Activities;71t74;PIB_pm;Ochoa 1;1900373,125
USA;"Public Admin and Defence; Compulsory Social Security";L;PIB_pm;Ochoa 1;1777079
USA;Education;M;PIB_pm;Ochoa 1;145190
USA;Health and Social Work;N;PIB_pm;Ochoa 1;1040797
USA;Other Community, Social and Personal Services;O;PIB_pm;Ochoa 1;512898,625
USA;Private Households with Employed Persons;P;PIB_pm;Ochoa 1;17959,80469
BRA;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Ochoa 1;114082,2695
BRA;Mining and Quarrying;C;PIB_pd;Ochoa 1;43423,23752
BRA;Food, Beverages and Tobacco;15t16;PIB_pd;Ochoa 1;125103,9733
BRA;Textiles and Textile Products;17t18;PIB_pd;Ochoa 1;48988,76728
BRA;Leather, Leather and Footwear;19;PIB_pd;Ochoa 1;14512,02513
BRA;Wood and Products of Wood and Cork;20;PIB_pd;Ochoa 1;15464,10405
BRA;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Ochoa 1;42310,36711
BRA;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Ochoa 1;17069,20967
BRA;Chemicals and Chemical Products;24;PIB_pd;Ochoa 1;61379,24873
BRA;Rubber and Plastics;25;PIB_pd;Ochoa 1;30843,92683
BRA;Other Non-Metallic Mineral;26;PIB_pd;Ochoa 1;30013,11673
BRA;Basic Metals and Fabricated Metal;27t28;PIB_pd;Ochoa 1;72454,91206
BRA;Machinery, Nec;29;PIB_pd;Ochoa 1;55552,54574
BRA;Electrical and Optical Equipment;30t33;PIB_pd;Ochoa 1;46551,64482
BRA;Transport Equipment;34t35;PIB_pd;Ochoa 1;75882,81598
BRA;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Ochoa 1;29536,87807
BRA;Electricity, Gas and Water Supply;E;PIB_pd;Ochoa 1;52135,78885
BRA;Construction;F;PIB_pd;Ochoa 1;228902,5355
BRA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Ochoa 1;0
BRA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Ochoa 1;0
BRA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Ochoa 1;0
BRA;Hotels and Restaurants;H;PIB_pd;Ochoa 1;0
BRA;Inland Transport;60;PIB_pd;Ochoa 1;136504,9578
BRA;Water Transport;61;PIB_pd;Ochoa 1;6206,509104
BRA;Air Transport;62;PIB_pd;Ochoa 1;12244,88655
BRA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Ochoa 1;0
BRA;Post and Telecommunications;64;PIB_pd;Ochoa 1;0
BRA;Financial Intermediation;J;PIB_pd;Ochoa 1;0
BRA;Real Estate Activities;70;PIB_pd;Ochoa 1;0
BRA;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Ochoa 1;0
BRA;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Ochoa 1;0
BRA;Education;M;PIB_pd;Ochoa 1;294791,3797
BRA;Health and Social Work;N;PIB_pd;Ochoa 1;192004,9215
BRA;Other Community, Social and Personal Services;O;PIB_pd;Ochoa 1;0
BRA;Private Households with Employed Persons;P;PIB_pd;Ochoa 1;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Ochoa 1;140930,6577
JPN;Mining and Quarrying;C;PIB_pd;Ochoa 1;14212,41812
JPN;Food, Beverages and Tobacco;15t16;PIB_pd;Ochoa 1;296898,7672
JPN;Textiles and Textile Products;17t18;PIB_pd;Ochoa 1;78418,52076
JPN;Leather, Leather and Footwear;19;PIB_pd;Ochoa 1;5273,701697
JPN;Wood and Products of Wood and Cork;20;PIB_pd;Ochoa 1;46136,34606
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Ochoa 1;141969,616
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Ochoa 1;11406,35307
JPN;Chemicals and Chemical Products;24;PIB_pd;Ochoa 1;142065,064
JPN;Rubber and Plastics;25;PIB_pd;Ochoa 1;121248,9285
JPN;Other Non-Metallic Mineral;26;PIB_pd;Ochoa 1;53279,46806
JPN;Basic Metals and Fabricated Metal;27t28;PIB_pd;Ochoa 1;315977,4453
JPN;Machinery, Nec;29;PIB_pd;Ochoa 1;186310,2782
JPN;Electrical and Optical Equipment;30t33;PIB_pd;Ochoa 1;296862,0033
JPN;Transport Equipment;34t35;PIB_pd;Ochoa 1;243710,9169
JPN;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Ochoa 1;29208,15389
JPN;Electricity, Gas and Water Supply;E;PIB_pd;Ochoa 1;108761,0272
JPN;Construction;F;PIB_pd;Ochoa 1;1090334,118
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Ochoa 1;0
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Ochoa 1;0
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Ochoa 1;0
JPN;Hotels and Restaurants;H;PIB_pd;Ochoa 1;0
JPN;Inland Transport;60;PIB_pd;Ochoa 1;433517,8313
JPN;Water Transport;61;PIB_pd;Ochoa 1;57057,065
JPN;Air Transport;62;PIB_pd;Ochoa 1;28339,56227
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Ochoa 1;0
JPN;Post and Telecommunications;64;PIB_pd;Ochoa 1;0
JPN;Financial Intermediation;J;PIB_pd;Ochoa 1;0
JPN;Real Estate Activities;70;PIB_pd;Ochoa 1;0
JPN;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Ochoa 1;0
JPN;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Ochoa 1;0
JPN;Education;M;PIB_pd;Ochoa 1;768160,1672
JPN;Health and Social Work;N;PIB_pd;Ochoa 1;728318,8922
JPN;Other Community, Social and Personal Services;O;PIB_pd;Ochoa 1;0
JPN;Private Households with Employed Persons;P;PIB_pd;Ochoa 1;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Ochoa 1;47900,10325
MEX;Mining and Quarrying;C;PIB_pd;Ochoa 1;13482,83083
MEX;Food, Beverages and Tobacco;15t16;PIB_pd;Ochoa 1;40671,87304
MEX;Textiles and Textile Products;17t18;PIB_pd;Ochoa 1;10541,79683
MEX;Leather, Leather and Footwear;19;PIB_pd;Ochoa 1;3071,808468
MEX;Wood and Products of Wood and Cork;20;PIB_pd;Ochoa 1;2364,851697
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Ochoa 1;9501,210283
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Ochoa 1;5567,534584
MEX;Chemicals and Chemical Products;24;PIB_pd;Ochoa 1;17489,3966
MEX;Rubber and Plastics;25;PIB_pd;Ochoa 1;6419,245238
MEX;Other Non-Metallic Mineral;26;PIB_pd;Ochoa 1;9422,686117
MEX;Basic Metals and Fabricated Metal;27t28;PIB_pd;Ochoa 1;13318,28739
MEX;Machinery, Nec;29;PIB_pd;Ochoa 1;7076,636915
MEX;Electrical and Optical Equipment;30t33;PIB_pd;Ochoa 1;20392,9111
MEX;Transport Equipment;34t35;PIB_pd;Ochoa 1;26426,30818
MEX;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Ochoa 1;9734,710389
MEX;Electricity, Gas and Water Supply;E;PIB_pd;Ochoa 1;12766,33075
MEX;Construction;F;PIB_pd;Ochoa 1;106006,781
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Ochoa 1;0
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Ochoa 1;0
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Ochoa 1;0
MEX;Hotels and Restaurants;H;PIB_pd;Ochoa 1;0
MEX;Inland Transport;60;PIB_pd;Ochoa 1;69895,30059
MEX;Water Transport;61;PIB_pd;Ochoa 1;1206,827736
MEX;Air Transport;62;PIB_pd;Ochoa 1;4955,900206
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Ochoa 1;0
MEX;Post and Telecommunications;64;PIB_pd;Ochoa 1;0
MEX;Financial Intermediation;J;PIB_pd;Ochoa 1;0
MEX;Real Estate Activities;70;PIB_pd;Ochoa 1;0
MEX;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Ochoa 1;0
MEX;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Ochoa 1;0
MEX;Education;M;PIB_pd;Ochoa 1;148801,1237
MEX;Health and Social Work;N;PIB_pd;Ochoa 1;65921,52901
MEX;Other Community, Social and Personal Services;O;PIB_pd;Ochoa 1;0
MEX;Private Households with Employed Persons;P;PIB_pd;Ochoa 1;0
USA;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Ochoa 1;299668,3758
USA;Mining and Quarrying;C;PIB_pd;Ochoa 1;295916,9957
USA;Food, Beverages and Tobacco;15t16;PIB_pd;Ochoa 1;435371,8636
USA;Textiles and Textile Products;17t18;PIB_pd;Ochoa 1;86028,66578
USA;Leather, Leather and Footwear;19;PIB_pd;Ochoa 1;4948,549057
USA;Wood and Products of Wood and Cork;20;PIB_pd;Ochoa 1;79827,31622
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Ochoa 1;403385,0152
USA;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Ochoa 1;75976,13613
USA;Chemicals and Chemical Products;24;PIB_pd;Ochoa 1;350619,3109
USA;Rubber and Plastics;25;PIB_pd;Ochoa 1;155589,6018
USA;Other Non-Metallic Mineral;26;PIB_pd;Ochoa 1;93975,16767
USA;Basic Metals and Fabricated Metal;27t28;PIB_pd;Ochoa 1;459827,7461
USA;Machinery, Nec;29;PIB_pd;Ochoa 1;226028,0358
USA;Electrical and Optical Equipment;30t33;PIB_pd;Ochoa 1;857794,8757
USA;Transport Equipment;34t35;PIB_pd;Ochoa 1;396165,4821
USA;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Ochoa 1;136292,9041
USA;Electricity, Gas and Water Supply;E;PIB_pd;Ochoa 1;303750,28
USA;Construction;F;PIB_pd;Ochoa 1;2185756,393
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Ochoa 1;0
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Ochoa 1;0
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Ochoa 1;0
USA;Hotels and Restaurants;H;PIB_pd;Ochoa 1;0
USA;Inland Transport;60;PIB_pd;Ochoa 1;531343,466
USA;Water Transport;61;PIB_pd;Ochoa 1;26440,92978
USA;Air Transport;62;PIB_pd;Ochoa 1;190433,4391
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Ochoa 1;0
USA;Post and Telecommunications;64;PIB_pd;Ochoa 1;0
USA;Financial Intermediation;J;PIB_pd;Ochoa 1;0
USA;Real Estate Activities;70;PIB_pd;Ochoa 1;0
USA;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Ochoa 1;0
USA;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Ochoa 1;0
USA;Education;M;PIB_pd;Ochoa 1;627690,908
USA;Health and Social Work;N;PIB_pd;Ochoa 1;3246383,949
USA;Other Community, Social and Personal Services;O;PIB_pd;Ochoa 1;0
USA;Private Households with Employed Persons;P;PIB_pd;Ochoa 1;0
BRA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Ochoa 2;138263,0296
BRA;Mining and Quarrying;C;producao_bruta_pm;Ochoa 2;65330,67813
BRA;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Ochoa 2;185216,4536
BRA;Textiles and Textile Products;17t18;producao_bruta_pm;Ochoa 2;40968,21287
BRA;Leather, Leather and Footwear;19;producao_bruta_pm;Ochoa 2;12122,96597
BRA;Wood and Products of Wood and Cork;20;producao_bruta_pm;Ochoa 2;9645,25759
BRA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Ochoa 2;41873,97182
BRA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Ochoa 2;86299,17305
BRA;Chemicals and Chemical Products;24;producao_bruta_pm;Ochoa 2;98202,57625
BRA;Rubber and Plastics;25;producao_bruta_pm;Ochoa 2;30106,60752
BRA;Other Non-Metallic Mineral;26;producao_bruta_pm;Ochoa 2;26135,97231
BRA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Ochoa 2;84819,24994
BRA;Machinery, Nec;29;producao_bruta_pm;Ochoa 2;49760,72666
BRA;Electrical and Optical Equipment;30t33;producao_bruta_pm;Ochoa 2;54748,15257
BRA;Transport Equipment;34t35;producao_bruta_pm;Ochoa 2;105034,0294
BRA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Ochoa 2;22202,84782
BRA;Electricity, Gas and Water Supply;E;producao_bruta_pm;Ochoa 2;85358,90422
BRA;Construction;F;producao_bruta_pm;Ochoa 2;142687,2945
BRA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Ochoa 2;27065,39624
BRA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Ochoa 2;88106,77578
BRA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Ochoa 2;131506,848
BRA;Hotels and Restaurants;H;producao_bruta_pm;Ochoa 2;60774,37547
BRA;Inland Transport;60;producao_bruta_pm;Ochoa 2;80266,19821
BRA;Water Transport;61;producao_bruta_pm;Ochoa 2;4512,58068
BRA;Air Transport;62;producao_bruta_pm;Ochoa 2;7206,20675
BRA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Ochoa 2;38052,40658
BRA;Post and Telecommunications;64;producao_bruta_pm;Ochoa 2;65022,62521
BRA;Financial Intermediation;J;producao_bruta_pm;Ochoa 2;155511,4609
BRA;Real Estate Activities;70;producao_bruta_pm;Ochoa 2;126895,2795
BRA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Ochoa 2;165345,163
BRA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Ochoa 2;220706,6003
BRA;Education;M;producao_bruta_pm;Ochoa 2;98583,18506
BRA;Health and Social Work;N;producao_bruta_pm;Ochoa 2;98360,62143
BRA;Other Community, Social and Personal Services;O;producao_bruta_pm;Ochoa 2;94462,37411
BRA;Private Households with Employed Persons;P;producao_bruta_pm;Ochoa 2;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Ochoa 2;132435,2125
JPN;Mining and Quarrying;C;producao_bruta_pm;Ochoa 2;32261,77284
JPN;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Ochoa 2;385169,5435
JPN;Textiles and Textile Products;17t18;producao_bruta_pm;Ochoa 2;38151,37465
JPN;Leather, Leather and Footwear;19;producao_bruta_pm;Ochoa 2;3937,24461
JPN;Wood and Products of Wood and Cork;20;producao_bruta_pm;Ochoa 2;39749,91275
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Ochoa 2;122858,6113
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Ochoa 2;174930,246
JPN;Chemicals and Chemical Products;24;producao_bruta_pm;Ochoa 2;278737,8438
JPN;Rubber and Plastics;25;producao_bruta_pm;Ochoa 2;138804,7005
