"country";"description";"code";"variable";"versao";"2009"
"PRT";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pm";"July14_1029";780,79026
"PRT";"Chemicals and Chemical Products";"24";"PIB_pm";"July14_1029";1627,55549
"PRT";"Rubber and Plastics";"25";"PIB_pm";"July14_1029";1114,43137
"PRT";"Other Non-Metallic Mineral";"26";"PIB_pm";"July14_1029";2288,73374
"PRT";"Basic Metals and Fabricated Metal";"27t28";"PIB_pm";"July14_1029";2995,6271
"PRT";"Machinery, Nec";"29";"PIB_pm";"July14_1029";1720,54397
"PRT";"Electrical and Optical Equipment";"30t33";"PIB_pm";"July14_1029";2324,5785
"PRT";"Transport Equipment";"34t35";"PIB_pm";"July14_1029";1585,8666
"PRT";"Manufacturing, Nec; Recycling";"36t37";"PIB_pm";"July14_1029";1372,87663
"PRT";"Electricity, Gas and Water Supply";"E";"PIB_pm";"July14_1029";5691,77063
"PRT";"Construction";"F";"PIB_pm";"July14_1029";12506,90552
"PRT";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pm";"July14_1029";6942,73048
"PRT";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pm";"July14_1029";11250,41279
"PRT";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pm";"July14_1029";9240,71719
"PRT";"Hotels and Restaurants";"H";"PIB_pm";"July14_1029";9765,35063
"PRT";"Inland Transport";"60";"PIB_pm";"July14_1029";3774,54115
"PRT";"Water Transport";"61";"PIB_pm";"July14_1029";265,87408
"PRT";"Air Transport";"62";"PIB_pm";"July14_1029";780,8576
"PRT";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pm";"July14_1029";3333,357
"PRT";"Post and Telecommunications";"64";"PIB_pm";"July14_1029";6110,17112
"PRT";"Financial Intermediation";"J";"PIB_pm";"July14_1029";16088,35133
"PRT";"Real Estate Activities";"70";"PIB_pm";"July14_1029";16703,7387
"PRT";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pm";"July14_1029";15460,4557
"PRT";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pm";"July14_1029";19136,56402
"PRT";"Education";"M";"PIB_pm";"July14_1029";14373,01709
"PRT";"Health and Social Work";"N";"PIB_pm";"July14_1029";13289,85005
"PRT";"Other Community, Social and Personal Services";"O";"PIB_pm";"July14_1029";5293,18646
"PRT";"Private Households with Employed Persons";"P";"PIB_pm";"July14_1029";1989,78735
"ROU";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pm";"July14_1029";10434,08603
"ROU";"Mining and Quarrying";"C";"PIB_pm";"July14_1029";1749,81825
"ROU";"Food, Beverages and Tobacco";"15t16";"PIB_pm";"July14_1029";9265,44279
"ROU";"Textiles and Textile Products";"17t18";"PIB_pm";"July14_1029";2341,32956
"ROU";"Leather, Leather and Footwear";"19";"PIB_pm";"July14_1029";580,75953
"ROU";"Wood and Products of Wood and Cork";"20";"PIB_pm";"July14_1029";1340,47699
"ROU";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pm";"July14_1029";1633,20652
"ROU";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pm";"July14_1029";1591,4508
"ROU";"Chemicals and Chemical Products";"24";"PIB_pm";"July14_1029";1417,19263
"ROU";"Rubber and Plastics";"25";"PIB_pm";"July14_1029";1393,82967
"ROU";"Other Non-Metallic Mineral";"26";"PIB_pm";"July14_1029";1876,03212
"ROU";"Basic Metals and Fabricated Metal";"27t28";"PIB_pm";"July14_1029";3459,43626
"ROU";"Machinery, Nec";"29";"PIB_pm";"July14_1029";1659,00377
"ROU";"Electrical and Optical Equipment";"30t33";"PIB_pm";"July14_1029";2384,16717
"ROU";"Transport Equipment";"34t35";"PIB_pm";"July14_1029";4292,96164
"ROU";"Manufacturing, Nec; Recycling";"36t37";"PIB_pm";"July14_1029";1533,97341
"ROU";"Electricity, Gas and Water Supply";"E";"PIB_pm";"July14_1029";3541,39237
"ROU";"Construction";"F";"PIB_pm";"July14_1029";16225,73694
"ROU";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pm";"July14_1029";880,31022
"ROU";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pm";"July14_1029";10063,70201
"ROU";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pm";"July14_1029";6180,56784
"ROU";"Hotels and Restaurants";"H";"PIB_pm";"July14_1029";2806,14826
"ROU";"Inland Transport";"60";"PIB_pm";"July14_1029";8615,94196
"ROU";"Water Transport";"61";"PIB_pm";"July14_1029";92,74155
"ROU";"Air Transport";"62";"PIB_pm";"July14_1029";300,16611
"ROU";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pm";"July14_1029";2316,38077
"ROU";"Post and Telecommunications";"64";"PIB_pm";"July14_1029";4107,33584
"ROU";"Financial Intermediation";"J";"PIB_pm";"July14_1029";3470,66389
"ROU";"Real Estate Activities";"70";"PIB_pm";"July14_1029";11039,82003
"ROU";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pm";"July14_1029";7934,55952
"ROU";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pm";"July14_1029";7252,16438
"ROU";"Education";"M";"PIB_pm";"July14_1029";5536,87219
"ROU";"Health and Social Work";"N";"PIB_pm";"July14_1029";4795,91344
"ROU";"Other Community, Social and Personal Services";"O";"PIB_pm";"July14_1029";5133,64556
"ROU";"Private Households with Employed Persons";"P";"PIB_pm";"July14_1029";0
"RUS";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pm";"July14_1029";50802,32544
"RUS";"Mining and Quarrying";"C";"PIB_pm";"July14_1029";98378,37035
"RUS";"Food, Beverages and Tobacco";"15t16";"PIB_pm";"July14_1029";29173,04412
"RUS";"Textiles and Textile Products";"17t18";"PIB_pm";"July14_1029";2678,43262
"RUS";"Leather, Leather and Footwear";"19";"PIB_pm";"July14_1029";567,77224
"RUS";"Wood and Products of Wood and Cork";"20";"PIB_pm";"July14_1029";3269,6486
"RUS";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pm";"July14_1029";6693,88537
"RUS";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pm";"July14_1029";36932,6749
"RUS";"Chemicals and Chemical Products";"24";"PIB_pm";"July14_1029";11858,05826
"RUS";"Rubber and Plastics";"25";"PIB_pm";"July14_1029";3546,36311
"RUS";"Other Non-Metallic Mineral";"26";"PIB_pm";"July14_1029";8656,36396
"RUS";"Basic Metals and Fabricated Metal";"27t28";"PIB_pm";"July14_1029";25230,01657
"RUS";"Machinery, Nec";"29";"PIB_pm";"July14_1029";12576,88336
"RUS";"Electrical and Optical Equipment";"30t33";"PIB_pm";"July14_1029";8670,47973
"RUS";"Transport Equipment";"34t35";"PIB_pm";"July14_1029";9284,27601
"RUS";"Manufacturing, Nec; Recycling";"36t37";"PIB_pm";"July14_1029";3332,36421
"RUS";"Electricity, Gas and Water Supply";"E";"PIB_pm";"July14_1029";34305,61835
"RUS";"Construction";"F";"PIB_pm";"July14_1029";59689,42712
"RUS";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pm";"July14_1029";16780,83077
"RUS";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pm";"July14_1029";120189,62206
"RUS";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pm";"July14_1029";76393,71753
"RUS";"Hotels and Restaurants";"H";"PIB_pm";"July14_1029";10735,20698
"RUS";"Inland Transport";"60";"PIB_pm";"July14_1029";51015,17759
"RUS";"Water Transport";"61";"PIB_pm";"July14_1029";1192,31672
"RUS";"Air Transport";"62";"PIB_pm";"July14_1029";2985,94909
"RUS";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pm";"July14_1029";20879,68217
"RUS";"Post and Telecommunications";"64";"PIB_pm";"July14_1029";26967,1167
"RUS";"Financial Intermediation";"J";"PIB_pm";"July14_1029";54474,11286
"RUS";"Real Estate Activities";"70";"PIB_pm";"July14_1029";56047,93253
"RUS";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pm";"July14_1029";80086,34312
"RUS";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pm";"July14_1029";65580,19941
"RUS";"Education";"M";"PIB_pm";"July14_1029";33088,37571
"RUS";"Health and Social Work";"N";"PIB_pm";"July14_1029";41285,13383
"RUS";"Other Community, Social and Personal Services";"O";"PIB_pm";"July14_1029";18030,01645
"RUS";"Private Households with Employed Persons";"P";"PIB_pm";"July14_1029";0
"SVK";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pm";"July14_1029";3147,02521
"SVK";"Mining and Quarrying";"C";"PIB_pm";"July14_1029";459,70904
"SVK";"Food, Beverages and Tobacco";"15t16";"PIB_pm";"July14_1029";1422,02885
"SVK";"Textiles and Textile Products";"17t18";"PIB_pm";"July14_1029";519,66578
"SVK";"Leather, Leather and Footwear";"19";"PIB_pm";"July14_1029";169,15144
"SVK";"Wood and Products of Wood and Cork";"20";"PIB_pm";"July14_1029";1000,81349
"SVK";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pm";"July14_1029";973,9595
"SVK";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pm";"July14_1029";249,58131
"SVK";"Chemicals and Chemical Products";"24";"PIB_pm";"July14_1029";598,87409
"SVK";"Rubber and Plastics";"25";"PIB_pm";"July14_1029";881,72835
"SVK";"Other Non-Metallic Mineral";"26";"PIB_pm";"July14_1029";884,68115
"SVK";"Basic Metals and Fabricated Metal";"27t28";"PIB_pm";"July14_1029";3109,46505
"SVK";"Machinery, Nec";"29";"PIB_pm";"July14_1029";1072,84455
"SVK";"Electrical and Optical Equipment";"30t33";"PIB_pm";"July14_1029";2158,62472
"SVK";"Transport Equipment";"34t35";"PIB_pm";"July14_1029";1903,92866
"SVK";"Manufacturing, Nec; Recycling";"36t37";"PIB_pm";"July14_1029";699,3403
"SVK";"Electricity, Gas and Water Supply";"E";"PIB_pm";"July14_1029";4419,5973
"SVK";"Construction";"F";"PIB_pm";"July14_1029";7587,10558
"SVK";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pm";"July14_1029";1049,00253
"SVK";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pm";"July14_1029";6518,68405
"SVK";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pm";"July14_1029";5153,7841
"SVK";"Hotels and Restaurants";"H";"PIB_pm";"July14_1029";1101,88387
"SVK";"Inland Transport";"60";"PIB_pm";"July14_1029";2660,93164
"SVK";"Water Transport";"61";"PIB_pm";"July14_1029";18,6323
"SVK";"Air Transport";"62";"PIB_pm";"July14_1029";20,75518
"SVK";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pm";"July14_1029";1029,50717
"SVK";"Post and Telecommunications";"64";"PIB_pm";"July14_1029";1933,96709
"SVK";"Financial Intermediation";"J";"PIB_pm";"July14_1029";3251,05018
"SVK";"Real Estate Activities";"70";"PIB_pm";"July14_1029";5167,7052
"SVK";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pm";"July14_1029";6886,63268
"SVK";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pm";"July14_1029";5695,77353
"SVK";"Education";"M";"PIB_pm";"July14_1029";2721,89642
"SVK";"Health and Social Work";"N";"PIB_pm";"July14_1029";2698,54238
"SVK";"Other Community, Social and Personal Services";"O";"PIB_pm";"July14_1029";2806,59493
"SVK";"Private Households with Employed Persons";"P";"PIB_pm";"July14_1029";0
"SVN";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pm";"July14_1029";1054,41794
"SVN";"Mining and Quarrying";"C";"PIB_pm";"July14_1029";192,21923
"SVN";"Food, Beverages and Tobacco";"15t16";"PIB_pm";"July14_1029";711,8737
"SVN";"Textiles and Textile Products";"17t18";"PIB_pm";"July14_1029";291,70848
"SVN";"Leather, Leather and Footwear";"19";"PIB_pm";"July14_1029";96,10263
"SVN";"Wood and Products of Wood and Cork";"20";"PIB_pm";"July14_1029";277,03301
"SVN";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pm";"July14_1029";622,46672
"SVN";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pm";"July14_1029";2,58084
"SVN";"Chemicals and Chemical Products";"24";"PIB_pm";"July14_1029";1287,15577
"SVN";"Rubber and Plastics";"25";"PIB_pm";"July14_1029";572,62229
"SVN";"Other Non-Metallic Mineral";"26";"PIB_pm";"July14_1029";331,59585
"SVN";"Basic Metals and Fabricated Metal";"27t28";"PIB_pm";"July14_1029";1410,71407
"SVN";"Machinery, Nec";"29";"PIB_pm";"July14_1029";979,25147
"SVN";"Electrical and Optical Equipment";"30t33";"PIB_pm";"July14_1029";901,02042
"SVN";"Transport Equipment";"34t35";"PIB_pm";"July14_1029";559,36845
"SVN";"Manufacturing, Nec; Recycling";"36t37";"PIB_pm";"July14_1029";389,51457
"SVN";"Electricity, Gas and Water Supply";"E";"PIB_pm";"July14_1029";1374,54598
"SVN";"Construction";"F";"PIB_pm";"July14_1029";3387,51821
"SVN";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pm";"July14_1029";852,42274
"SVN";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pm";"July14_1029";2524,03966
"SVN";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pm";"July14_1029";2002,52188
"SVN";"Hotels and Restaurants";"H";"PIB_pm";"July14_1029";1007,08362
"SVN";"Inland Transport";"60";"PIB_pm";"July14_1029";1112,13196
"SVN";"Water Transport";"61";"PIB_pm";"July14_1029";114,23426
"SVN";"Air Transport";"62";"PIB_pm";"July14_1029";71,4799
"SVN";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pm";"July14_1029";784,93959
"SVN";"Post and Telecommunications";"64";"PIB_pm";"July14_1029";1007,91689
"SVN";"Financial Intermediation";"J";"PIB_pm";"July14_1029";2172,35954
"SVN";"Real Estate Activities";"70";"PIB_pm";"July14_1029";3411,95003
"SVN";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pm";"July14_1029";4435,47473
"SVN";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pm";"July14_1029";2735,32852
"SVN";"Education";"M";"PIB_pm";"July14_1029";2436,36102
"SVN";"Health and Social Work";"N";"PIB_pm";"July14_1029";2440,88748
"SVN";"Other Community, Social and Personal Services";"O";"PIB_pm";"July14_1029";1470,27919
"SVN";"Private Households with Employed Persons";"P";"PIB_pm";"July14_1029";33,94968
"SWE";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pm";"July14_1029";6261,55353
"SWE";"Mining and Quarrying";"C";"PIB_pm";"July14_1029";2116,66662
"SWE";"Food, Beverages and Tobacco";"15t16";"PIB_pm";"July14_1029";4820,52227
"SWE";"Textiles and Textile Products";"17t18";"PIB_pm";"July14_1029";510,17632
"SWE";"Leather, Leather and Footwear";"19";"PIB_pm";"July14_1029";0
"SWE";"Wood and Products of Wood and Cork";"20";"PIB_pm";"July14_1029";2206,42717
"SWE";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pm";"July14_1029";6797,75121
"SWE";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pm";"July14_1029";820,4613
"SWE";"Chemicals and Chemical Products";"24";"PIB_pm";"July14_1029";7862,78699
"SWE";"Rubber and Plastics";"25";"PIB_pm";"July14_1029";1630,40892
"SWE";"Other Non-Metallic Mineral";"26";"PIB_pm";"July14_1029";1426,96922
"SWE";"Basic Metals and Fabricated Metal";"27t28";"PIB_pm";"July14_1029";7264,69003
"SWE";"Machinery, Nec";"29";"PIB_pm";"July14_1029";6917,34432
"SWE";"Electrical and Optical Equipment";"30t33";"PIB_pm";"July14_1029";8251,13605
"SWE";"Transport Equipment";"34t35";"PIB_pm";"July14_1029";4838,52695
"SWE";"Manufacturing, Nec; Recycling";"36t37";"PIB_pm";"July14_1029";1547,48227
"SWE";"Electricity, Gas and Water Supply";"E";"PIB_pm";"July14_1029";11739,44365
"SWE";"Construction";"F";"PIB_pm";"July14_1029";18490,67182
"SWE";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pm";"July14_1029";5721,99692
"SWE";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pm";"July14_1029";21784,54821
"SWE";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pm";"July14_1029";13144,46761
"SWE";"Hotels and Restaurants";"H";"PIB_pm";"July14_1029";5282,59851
"SWE";"Inland Transport";"60";"PIB_pm";"July14_1029";10120,14801
"SWE";"Water Transport";"61";"PIB_pm";"July14_1029";1205,74725
"SWE";"Air Transport";"62";"PIB_pm";"July14_1029";791,21352
"SWE";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pm";"July14_1029";7203,75842
"SWE";"Post and Telecommunications";"64";"PIB_pm";"July14_1029";6406,37075
"SWE";"Financial Intermediation";"J";"PIB_pm";"July14_1029";15858,44062
"SWE";"Real Estate Activities";"70";"PIB_pm";"July14_1029";33798,3065
"SWE";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pm";"July14_1029";43741,92325
"SWE";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pm";"July14_1029";17658,51405
"SWE";"Education";"M";"PIB_pm";"July14_1029";20497,47049
"SWE";"Health and Social Work";"N";"PIB_pm";"July14_1029";41297,99781
"SWE";"Other Community, Social and Personal Services";"O";"PIB_pm";"July14_1029";15542,11027
"SWE";"Private Households with Employed Persons";"P";"PIB_pm";"July14_1029";146,27157
"TUR";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pm";"July14_1029";49655,14096
"TUR";"Mining and Quarrying";"C";"PIB_pm";"July14_1029";8973,0363
"TUR";"Food, Beverages and Tobacco";"15t16";"PIB_pm";"July14_1029";16173,38712
"TUR";"Textiles and Textile Products";"17t18";"PIB_pm";"July14_1029";23380,3451
"TUR";"Leather, Leather and Footwear";"19";"PIB_pm";"July14_1029";1318,99754
"TUR";"Wood and Products of Wood and Cork";"20";"PIB_pm";"July14_1029";998,91523
"TUR";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pm";"July14_1029";4425,13463
"TUR";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pm";"July14_1029";1820,03006
"TUR";"Chemicals and Chemical Products";"24";"PIB_pm";"July14_1029";7085,53017
"TUR";"Rubber and Plastics";"25";"PIB_pm";"July14_1029";3426,19604
"TUR";"Other Non-Metallic Mineral";"26";"PIB_pm";"July14_1029";5874,06137
"TUR";"Basic Metals and Fabricated Metal";"27t28";"PIB_pm";"July14_1029";8458,89682
"TUR";"Machinery, Nec";"29";"PIB_pm";"July14_1029";6634,27225
"TUR";"Electrical and Optical Equipment";"30t33";"PIB_pm";"July14_1029";4230,61653
"TUR";"Transport Equipment";"34t35";"PIB_pm";"July14_1029";4785,04546
"TUR";"Manufacturing, Nec; Recycling";"36t37";"PIB_pm";"July14_1029";2782,09959
"TUR";"Electricity, Gas and Water Supply";"E";"PIB_pm";"July14_1029";14382,99924
"TUR";"Construction";"F";"PIB_pm";"July14_1029";23056,13774
"TUR";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pm";"July14_1029";11475,84311
"TUR";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pm";"July14_1029";25933,37102
"TUR";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pm";"July14_1029";27800,32958
"TUR";"Hotels and Restaurants";"H";"PIB_pm";"July14_1029";14947,82951
"TUR";"Inland Transport";"60";"PIB_pm";"July14_1029";50560,81516
"TUR";"Water Transport";"61";"PIB_pm";"July14_1029";5256,45948
"TUR";"Air Transport";"62";"PIB_pm";"July14_1029";2389,9505
"TUR";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pm";"July14_1029";10928,91983
"TUR";"Post and Telecommunications";"64";"PIB_pm";"July14_1029";11095,02795
"TUR";"Financial Intermediation";"J";"PIB_pm";"July14_1029";26907,5868
"TUR";"Real Estate Activities";"70";"PIB_pm";"July14_1029";73919,47992
"TUR";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pm";"July14_1029";28481,17134
"TUR";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pm";"July14_1029";26014,24544
"TUR";"Education";"M";"PIB_pm";"July14_1029";20053,07946
"TUR";"Health and Social Work";"N";"PIB_pm";"July14_1029";10368,27207
"TUR";"Other Community, Social and Personal Services";"O";"PIB_pm";"July14_1029";10134,63453
"TUR";"Private Households with Employed Persons";"P";"PIB_pm";"July14_1029";1164,39896
"TWN";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pm";"July14_1029";6721,52067
"TWN";"Mining and Quarrying";"C";"PIB_pm";"July14_1029";3920,36432
"TWN";"Food, Beverages and Tobacco";"15t16";"PIB_pm";"July14_1029";4397,36699
"TWN";"Textiles and Textile Products";"17t18";"PIB_pm";"July14_1029";2527,05624
"TWN";"Leather, Leather and Footwear";"19";"PIB_pm";"July14_1029";246,93173
"TWN";"Wood and Products of Wood and Cork";"20";"PIB_pm";"July14_1029";200,32585
"TWN";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pm";"July14_1029";1812,28505
"TWN";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pm";"July14_1029";6830,39878
"TWN";"Chemicals and Chemical Products";"24";"PIB_pm";"July14_1029";12425,52566
"TWN";"Rubber and Plastics";"25";"PIB_pm";"July14_1029";3110,02704
"TWN";"Other Non-Metallic Mineral";"26";"PIB_pm";"July14_1029";1351,83237
"TWN";"Basic Metals and Fabricated Metal";"27t28";"PIB_pm";"July14_1029";9081,45314
"TWN";"Machinery, Nec";"29";"PIB_pm";"July14_1029";6009,75697
"TWN";"Electrical and Optical Equipment";"30t33";"PIB_pm";"July14_1029";25600,3762
"TWN";"Transport Equipment";"34t35";"PIB_pm";"July14_1029";3318,78029
"TWN";"Manufacturing, Nec; Recycling";"36t37";"PIB_pm";"July14_1029";1469,36737
"TWN";"Electricity, Gas and Water Supply";"E";"PIB_pm";"July14_1029";3540,86176
"TWN";"Construction";"F";"PIB_pm";"July14_1029";7969,5369
"TWN";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pm";"July14_1029";1369,02985
"TWN";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pm";"July14_1029";41870,45474
"TWN";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pm";"July14_1029";26619,98915
"TWN";"Hotels and Restaurants";"H";"PIB_pm";"July14_1029";8249,10191
"TWN";"Inland Transport";"60";"PIB_pm";"July14_1029";4819,36209
"TWN";"Water Transport";"61";"PIB_pm";"July14_1029";769,6708
"TWN";"Air Transport";"62";"PIB_pm";"July14_1029";1953,92346
"TWN";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pm";"July14_1029";4529,3429
"TWN";"Post and Telecommunications";"64";"PIB_pm";"July14_1029";8001,78259
"TWN";"Financial Intermediation";"J";"PIB_pm";"July14_1029";32571,47043
"TWN";"Real Estate Activities";"70";"PIB_pm";"July14_1029";33028,76113
"TWN";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pm";"July14_1029";11082,74199
"TWN";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pm";"July14_1029";39338,12768
"TWN";"Education";"M";"PIB_pm";"July14_1029";7239,79279
"TWN";"Health and Social Work";"N";"PIB_pm";"July14_1029";12594,57106
"TWN";"Other Community, Social and Personal Services";"O";"PIB_pm";"July14_1029";20130,73062
"TWN";"Private Households with Employed Persons";"P";"PIB_pm";"July14_1029";3119,90773
"USA";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pm";"July14_1029";134069
"USA";"Mining and Quarrying";"C";"PIB_pm";"July14_1029";240596
"USA";"Food, Beverages and Tobacco";"15t16";"PIB_pm";"July14_1029";207022
"USA";"Textiles and Textile Products";"17t18";"PIB_pm";"July14_1029";25951,11133
"USA";"Leather, Leather and Footwear";"19";"PIB_pm";"July14_1029";1321,88782
"USA";"Wood and Products of Wood and Cork";"20";"PIB_pm";"July14_1029";20415
"USA";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pm";"July14_1029";164834,98438
"USA";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pm";"July14_1029";117262
"USA";"Chemicals and Chemical Products";"24";"PIB_pm";"July14_1029";201351
"USA";"Rubber and Plastics";"25";"PIB_pm";"July14_1029";54481
"USA";"Other Non-Metallic Mineral";"26";"PIB_pm";"July14_1029";37252
"USA";"Basic Metals and Fabricated Metal";"27t28";"PIB_pm";"July14_1029";160889
"USA";"Machinery, Nec";"29";"PIB_pm";"July14_1029";116524,07031
"USA";"Electrical and Optical Equipment";"30t33";"PIB_pm";"July14_1029";273393,65625
"USA";"Transport Equipment";"34t35";"PIB_pm";"July14_1029";162487
"USA";"Manufacturing, Nec; Recycling";"36t37";"PIB_pm";"July14_1029";59248,28516
"USA";"Electricity, Gas and Water Supply";"E";"PIB_pm";"July14_1029";263537
"USA";"Construction";"F";"PIB_pm";"July14_1029";571614
"USA";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pm";"July14_1029";130391,22656
"USA";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pm";"July14_1029";793022
"USA";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pm";"July14_1029";844077,5625
"USA";"Hotels and Restaurants";"H";"PIB_pm";"July14_1029";415095
"USA";"Inland Transport";"60";"PIB_pm";"July14_1029";173895
"USA";"Water Transport";"61";"PIB_pm";"July14_1029";13891
"USA";"Air Transport";"62";"PIB_pm";"July14_1029";61361
"USA";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pm";"July14_1029";134967
"USA";"Post and Telecommunications";"64";"PIB_pm";"July14_1029";368709,78125
"USA";"Financial Intermediation";"J";"PIB_pm";"July14_1029";1287636,875
"USA";"Real Estate Activities";"70";"PIB_pm";"July14_1029";1687387
"USA";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pm";"July14_1029";1900373,125
"USA";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pm";"July14_1029";1777079
"USA";"Education";"M";"PIB_pm";"July14_1029";145190
"USA";"Health and Social Work";"N";"PIB_pm";"July14_1029";1040797
"USA";"Other Community, Social and Personal Services";"O";"PIB_pm";"July14_1029";512898,625
"USA";"Private Households with Employed Persons";"P";"PIB_pm";"July14_1029";17959,80469
"ROW";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pm";"July14_1029";652401,442567215
"ROW";"Mining and Quarrying";"C";"PIB_pm";"July14_1029";1193144,95006435
